life,orbit_class,geo_longitude,perigee,apogee,eccentricity,inclination,period,launch_mass,gov,com,mil
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,1200,1202,0.000132083,87.4,96.75,148,FALSE,TRUE,FALSE
5,LEO,0,770,776,0.000419992,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,769,777,0.000559989,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,770,776,0.000419992,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,788,795,0.000488724,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,789,794,0.000349089,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,788,795,0.000488724,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,787,796,0.00062836,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,788,795,0.000488724,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,791,792,6.98E-05,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,810,822,0.000834957,45,101.21,45,FALSE,TRUE,FALSE
5,LEO,0,788,794,0.000418936,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,790,792,0.000139645,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,788,796,0.000558503,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,788,795,0.000488724,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,786,796,0.000698227,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,788,795,0.000488724,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,788,795,0.000488724,45,100.7,45,FALSE,TRUE,FALSE
5,LEO,0,768,838,0.004879409,108,100.9,45,FALSE,TRUE,FALSE
5,LEO,0,772,774,0.000139997,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,772,774,0.000139997,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,771,774,0.000210011,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,768,778,0.000699986,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,769,777,0.000559989,45,100.3,45,FALSE,TRUE,FALSE
5,LEO,0,620,741,0.008580952,47,98.36,172,FALSE,TRUE,FALSE
5,LEO,0,620,739,0.008440315,47,98.34,172,FALSE,TRUE,FALSE
5,LEO,0,614,657,0.003069017,47,97.42,172,FALSE,TRUE,FALSE
5,LEO,0,620,739,0.008440315,47,98.34,172,FALSE,TRUE,FALSE
5,LEO,0,615,658,0.003068579,47,97.44,172,FALSE,TRUE,FALSE
5,LEO,0,614,657,0.003069017,47,97.43,172,FALSE,TRUE,FALSE
5,LEO,0,614,656,0.002997859,47,97.41,172,FALSE,TRUE,FALSE
5,LEO,0,614,658,0.003140166,47,97.43,172,FALSE,TRUE,FALSE
5,LEO,0,613,655,0.002998287,47,97.39,172,FALSE,TRUE,FALSE
5,LEO,0,614,654,0.002855511,47,97.4,172,FALSE,TRUE,FALSE
5,LEO,0,614,656,0.002997859,47,97.42,172,FALSE,TRUE,FALSE
5,LEO,0,615,658,0.003068579,47,97.44,172,FALSE,TRUE,FALSE
5,LEO,0,714,733,0.001339254,98.3,99.2,7000,FALSE,FALSE,TRUE
5,LEO,0,706,725,0.001340766,98.5,99,7000,FALSE,FALSE,TRUE
5,LEO,0,587,599,0.000861698,35,96,6500,FALSE,FALSE,TRUE
5,LEO,0,697,699,0.000141483,98.2,98.7,1000,TRUE,FALSE,FALSE
5,LEO,0,678,691,0.000921398,98.5,98.45,970,FALSE,TRUE,FALSE
5,LEO,0,623,625,0.00014298,97.9,97,550,TRUE,FALSE,FALSE
5,LEO,0,817,823,0.000417246,98.7,101.3,1206,TRUE,FALSE,FALSE
5,LEO,0,814,831,0.001181787,98.7,101.3,1235,TRUE,FALSE,FALSE
5,LEO,0,469,472,0.000219282,97.28,94.01,5900,TRUE,TRUE,FALSE
5,LEO,0,563,573,0.000720669,36.9,96.02,628,FALSE,FALSE,TRUE
5,LEO,0,1480,1511,0.001970631,82.5,115.9,280,FALSE,FALSE,TRUE
5,LEO,0,1477,1509,0.002034847,82.5,115.8,280,FALSE,FALSE,TRUE
5,LEO,0,1478,1510,0.002034588,82.5,115.8,280,FALSE,FALSE,TRUE
5,LEO,0,1498,1509,0.000698546,82.5,116,280,FALSE,FALSE,TRUE
5,LEO,0,1495,1506,0.000698812,82.5,116,280,FALSE,FALSE,TRUE
5,LEO,0,1481,1512,0.001970381,82.5,115.9,280,FALSE,FALSE,TRUE
5,LEO,0,1473,1516,0.002733804,82.5,115.86,250,FALSE,FALSE,TRUE
5,LEO,0,1473,1516,0.002733804,82.5,115.86,250,FALSE,FALSE,TRUE
5,LEO,0,1475,1514,0.002479496,82.5,115.86,250,FALSE,FALSE,TRUE
5,LEO,0,1478,1509,0.001971132,82.5,115.9,280,FALSE,FALSE,TRUE
5,LEO,0,1477,1507,0.001907911,82.5,115.8,280,FALSE,FALSE,TRUE
5,LEO,0,1482,1511,0.001843259,82.5,115.8,280,FALSE,FALSE,TRUE
5,LEO,0,1480,1511,0.001970631,82.44,115.88,280,FALSE,FALSE,TRUE
5,LEO,0,1478,1510,0.002034588,82.45,115.85,280,FALSE,FALSE,TRUE
5,LEO,0,1477,1509,0.002034847,82.44,115.82,280,FALSE,FALSE,TRUE
5,LEO,0,1497,1506,0.000571683,82.5,116.01,280,FALSE,FALSE,TRUE
5,LEO,0,1496,1504,0.000508259,82.49,115.99,280,FALSE,FALSE,TRUE
5,LEO,0,1498,1508,0.000635082,82.49,116.04,280,FALSE,FALSE,TRUE
5,LEO,0,1485,1508,0.001461895,82.5,116.04,280,FALSE,FALSE,TRUE
5,LEO,0,1485,1508,0.001461895,82.5,116.04,280,FALSE,FALSE,TRUE
5,LEO,0,1485,1508,0.001461895,82.5,116.04,280,FALSE,FALSE,TRUE
5,LEO,0,626,633,0.000500036,98,97.2,1650,TRUE,FALSE,FALSE
5,LEO,0,606,612,0.000429861,97.8,96.8,3050,TRUE,FALSE,FALSE
5,LEO,0,772,787,0.001049024,132.98,100.4,148,FALSE,FALSE,TRUE
5,LEO,0,782,785,0.000209688,98.5,100.53,407,TRUE,FALSE,FALSE
5,LEO,0,533,551,0.001302083,97.6,95.4,425,TRUE,FALSE,FALSE
5,LEO,0,532,551,0.001374521,97.6,95.4,425,TRUE,FALSE,FALSE
5,LEO,0,717,731,0.000986749,98.1,99.3,371,TRUE,FALSE,FALSE
5,LEO,0,1308,1327,0.001235772,66.06,112.4,1192,TRUE,FALSE,FALSE
5,LEO,0,507,510,0.000218071,97.4,94.8,1350,TRUE,FALSE,FALSE
5,LEO,0,535,550,0.001084991,15,95.5,400,FALSE,TRUE,FALSE
5,LEO,0,507,509,0.000145391,97.5,94.8,1230,TRUE,TRUE,FALSE
5,LEO,0,824,826,0.000138985,98.7,101.4,750,TRUE,FALSE,FALSE
5,LEO,0,660,662,0.000142227,98,98,96.5,TRUE,FALSE,FALSE
5,LEO,0,682,685,0.00021266,98.13,98.43,115,TRUE,FALSE,FALSE
5,LEO,0,622,654,0.002283105,98.03,97.48,880,TRUE,FALSE,FALSE
5,LEO,0,629,654,0.001782785,98.02,97.55,1000,TRUE,FALSE,FALSE
5,LEO,0,555,606,0.003668801,97.2,96.3,,FALSE,FALSE,TRUE
5,LEO,0,488,509,0.001528718,97.3,94.5,730,TRUE,FALSE,FALSE
5,LEO,0,748,758,0.000701951,98.5,99.8,2650,TRUE,FALSE,FALSE
6,LEO,0,618,619,7.15E-05,97.9,97.1,1560,TRUE,FALSE,FALSE
6,LEO,0,702,703,7.07E-05,98.2,98.8,4854,TRUE,FALSE,FALSE
6,LEO,0,701,704,0.000212089,98.2,98.8,2934,TRUE,FALSE,FALSE
6,LEO,0,600,633,0.002361698,40,97,315,TRUE,FALSE,FALSE
7,LEO,0,681,703,0.001557632,97.9,98.6,166,FALSE,TRUE,FALSE
7,LEO,0,630,635,0.000357015,97.88,97.36,2120,TRUE,FALSE,FALSE
7,LEO,0,671,686,0.001064056,98.1,98.3,1955,TRUE,TRUE,FALSE
7,LEO,0,683,683,0,98.1,98.42,1060,FALSE,FALSE,TRUE
7,LEO,0,1497,1508,0.000698634,82.4,116,280,FALSE,TRUE,FALSE
7,LEO,0,1494,1506,0.000762389,82.4,116,280,FALSE,TRUE,FALSE
7,LEO,0,1171,1504,0.021602335,82.4,116,280,FALSE,TRUE,FALSE
7,LEO,0,1482,1507,0.001589421,82.49,115.86,270,FALSE,TRUE,FALSE
7,LEO,0,1493,1508,0.000952925,82.49,116,270,FALSE,TRUE,FALSE
7,LEO,0,1494,1509,0.000952804,92.49,116.02,270,FALSE,TRUE,FALSE
7,LEO,0,1479,1510,0.001970882,82.52,115.87,280,FALSE,TRUE,FALSE
7,LEO,0,1480,1512,0.002034071,82.51,115.89,280,FALSE,TRUE,FALSE
7,LEO,0,1478,1509,0.001971132,82.51,115.84,280,FALSE,TRUE,FALSE
7,LEO,0,1498,1505,0.000444642,82.51,116.01,280,FALSE,TRUE,FALSE
7,LEO,0,1499,1507,0.000508066,82.51,116.01,280,FALSE,TRUE,FALSE
7,LEO,0,1500,1507,0.000444529,82.5,116.01,280,FALSE,TRUE,FALSE
7,LEO,0,1486,1506,0.001271294,82.5,116.01,280,FALSE,TRUE,FALSE
7,LEO,0,1486,1505,0.001207806,82.5,116.01,280,FALSE,TRUE,FALSE
7,LEO,0,1484,1504,0.001271617,82.5,116.01,280,FALSE,TRUE,FALSE
7,LEO,0,1487,1506,0.001207653,82.5,115.9,280,FALSE,TRUE,FALSE
7,LEO,0,1486,1506,0.001271294,82.5,115.9,280,FALSE,TRUE,FALSE
7,LEO,0,1484,1506,0.001398601,82.5,115.9,280,FALSE,TRUE,FALSE
7,LEO,0,612,636,0.001715756,97.99,97.19,185,TRUE,FALSE,FALSE
7,LEO,0,691,705,0.000990379,98.2,98.7,300,TRUE,FALSE,FALSE
7,LEO,0,817,819,0.000139121,98.7,101.2,2294,TRUE,FALSE,FALSE
7,LEO,0,586,600,0.001005314,97.8,96,430,TRUE,TRUE,FALSE
7,LEO,0,588,624,0.002580275,98,96.8,1200,TRUE,FALSE,FALSE
7,LEO,0,791,793,0.000139626,98.6,100.7,2924,FALSE,TRUE,FALSE
7,LEO,0,584,604,0.001435956,97.7,96.6,1430,TRUE,FALSE,FALSE
7,LEO,0,584,603,0.001364256,97.7,96.6,1430,TRUE,FALSE,FALSE
7,LEO,0,584,603,0.001364256,97.7,96.6,1430,TRUE,FALSE,FALSE
7,LEO,0,691,693,0.000141603,98.16,98.61,2300,TRUE,FALSE,FALSE
7,LEO,0,695,697,0.000141523,98.1,98.7,2300,TRUE,FALSE,FALSE
7,LEO,0,787,788,6.99E-05,98.5,100.62,1130,TRUE,FALSE,FALSE
7,LEO,0,777,779,0.000139899,98.5,100.4,1130,TRUE,FALSE,FALSE
7,LEO,0,802,804,0.000139412,98.6,100.9,2300,TRUE,FALSE,FALSE
7,LEO,0,802,815,0.000905482,98.6,101.1,2300,TRUE,FALSE,FALSE
7,LEO,0,816,819,0.000208696,98.7,101.2,820,TRUE,FALSE,FALSE
7,LEO,0,551,576,0.001802841,20.6,96.3,1463,TRUE,FALSE,FALSE
7.25,LEO,0,751,754,0.0002106,98.53,99.87,830,TRUE,FALSE,FALSE
7.25,LEO,0,491,494,0.000218579,97.3,94.5,4500,FALSE,TRUE,FALSE
8,LEO,0,803,812,0.000626959,98.6,101.1,2300,TRUE,FALSE,FALSE
8,LEO,0,630,654,0.001711352,98.07,97.56,1000,TRUE,FALSE,FALSE
8,LEO,0,611,621,0.000715717,97.8,97.03,1000,TRUE,FALSE,FALSE
8,LEO,0,638,642,0.000285307,98,97.5,805,TRUE,FALSE,FALSE
8,LEO,0,638,640,0.000142674,98,97.5,805,TRUE,FALSE,FALSE
8,LEO,0,638,642,0.000285307,98,97.5,805,TRUE,FALSE,FALSE
8,LEO,0,677,695,0.00127551,98,98.4,805,TRUE,FALSE,FALSE
8,LEO,0,634,647,0.000927181,98,97.3,1064,TRUE,FALSE,FALSE
8,LEO,0,612,616,0.000286369,97.9,96.9,1000,TRUE,FALSE,FALSE
8,LEO,0,634,637,0.000214117,97.8,97.3,3000,TRUE,FALSE,FALSE
8,LEO,0,485,495,0.000728863,97.4,94.4,1000,TRUE,FALSE,FALSE
8,LEO,0,620,636,0.001143184,98.02,97.06,1000,TRUE,FALSE,FALSE
8,LEO,0,757,759,0.000140292,98.4,99.8,1000,TRUE,FALSE,FALSE
8,LEO,0,737,745,0.000562509,98.4,99.8,2500,TRUE,FALSE,FALSE
8,LEO,0,688,695,0.000495645,98.3,98.4,4200,TRUE,FALSE,FALSE
8,LEO,0,484,492,0.00058326,97.3,94.36,1000,FALSE,FALSE,TRUE
8,LEO,0,618,664,0.003280559,98.01,97.54,1000,TRUE,FALSE,FALSE
8,LEO,0,487,502,0.001092578,97.2,94.5,1000,TRUE,FALSE,FALSE
8,LEO,0,485,504,0.001383932,97.3,94.5,1000,TRUE,FALSE,FALSE
8,LEO,0,485,505,0.001456664,97.5,94.5,1000,TRUE,FALSE,FALSE
8,LEO,0,483,505,0.001602564,97.5,94.5,1000,TRUE,FALSE,FALSE
8,LEO,0,352,525,0.012704707,97.6,93.3,560,FALSE,TRUE,FALSE
8,LEO,0,343,548,0.015039249,97.6,93.4,560,FALSE,TRUE,FALSE
8,LEO,0,517,535,0.001305104,97.5,95.1,560,FALSE,TRUE,FALSE
8,LEO,0,515,534,0.00137791,97.5,95,560,FALSE,TRUE,FALSE
9,LEO,0,574,676,0.007290922,68,97.21,14500,FALSE,FALSE,TRUE
9,LEO,0,713,716,0.00021173,57.01,99.08,14500,FALSE,FALSE,TRUE
10,LEO,0,800,800,0,98.6,100.87,3565,FALSE,FALSE,TRUE
10,LEO,0,480,480,0,97.3,94,3565,FALSE,FALSE,TRUE
10,LEO,0,597,619,0.001576383,97.99,96.85,310,TRUE,FALSE,FALSE
10,LEO,0,636,663,0.001923214,98,97.71,447,FALSE,TRUE,FALSE
10,LEO,0,636,663,0.001923214,98,97.71,447,FALSE,TRUE,FALSE
10,LEO,0,636,661,0.001781007,98,97.69,447,FALSE,TRUE,FALSE
10,LEO,0,508,514,0.000435983,97.4,94.8,350,FALSE,TRUE,TRUE
10,LEO,0,1411,1417,0.000385406,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1411,1416,0.000321192,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1412,1415,0.000192715,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1413,1414,6.42E-05,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1411,1416,0.000321192,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1412,1415,0.000192715,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1412,1415,0.000192715,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,1412,1416,0.000256937,52,114.1,450,FALSE,TRUE,FALSE
10,LEO,0,555,559,0.000288725,28.5,95.8,11110,TRUE,FALSE,FALSE
10,LEO,0,704,705,7.07E-05,98.2,98.7,430,TRUE,FALSE,FALSE
10,LEO,0,623,626,0.000214454,97.9,97.2,920,FALSE,TRUE,FALSE
10,LEO,0,615,617,0.000143143,97.9,97.2,920,FALSE,TRUE,FALSE
10,LEO,0,468,505,0.00269817,98.2,94.3,770,FALSE,FALSE,TRUE
10,LEO,0,470,503,0.002406476,98.19,94.34,770,FALSE,FALSE,TRUE
10,LEO,0,473,496,0.00167773,98.17,94.3,770,FALSE,FALSE,TRUE
10,LEO,0,448,486,0.002778997,98.16,94.4,770,FALSE,FALSE,TRUE
10,LEO,0,474,502,0.002041411,98.16,94.37,770,FALSE,FALSE,TRUE
10,LEO,0,696,699,0.000212239,98.2,98.73,720,FALSE,TRUE,FALSE
10,LEO,0,643,660,0.001210568,98.2,97.77,714,FALSE,TRUE,FALSE
11,LEO,0,652,657,0.000355897,98,98,2200,TRUE,FALSE,FALSE
12,LEO,0,612,614,0.000143205,97.99,96.96,2800,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1415,0.000128469,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1415,0.000128469,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1412,1415,0.000192715,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1412,1415,0.000192715,51.99,114.08,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1412,1415,0.000192715,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1415,0.000128469,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1412,1415,0.000192715,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1415,0.000128469,51.99,118.2,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1415,0.000128469,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52,114.1,700,FALSE,TRUE,FALSE
15,LEO,0,1412,1415,0.000192715,51.98,113.35,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,51.99,103.44,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,51.98,114.08,700,FALSE,TRUE,FALSE
15,LEO,0,1413,1414,6.42E-05,52.01,103.48,700,FALSE,TRUE,FALSE
15,LEO,0,1370,1391,0.001354751,52.01,113.96,700,FALSE,TRUE,FALSE
15,LEO,0,609,621,0.000858984,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,610,623,0.000930366,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,622,0.001002147,86.6,96.9,860,TRUE,TRUE,FALSE
15,LEO,0,608,622,0.001002147,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,701,704,0.000212089,86.5,98.8,860,TRUE,TRUE,FALSE
15,LEO,0,610,626,0.00114482,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,622,0.001002147,86.6,96.9,860,TRUE,TRUE,FALSE
15,LEO,0,610,622,0.000858861,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,488,718,0.016492184,86.7,96.7,860,TRUE,TRUE,FALSE
15,LEO,0,607,622,0.001073806,86.6,96.9,860,TRUE,TRUE,FALSE
15,LEO,0,607,622,0.001073806,86.6,96.9,860,TRUE,TRUE,FALSE
15,LEO,0,607,624,0.001216806,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,622,0.001002147,86.6,96.9,860,TRUE,TRUE,FALSE
15,LEO,0,606,623,0.00121698,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,627,0.001144656,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,606,623,0.00121698,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,625,0.001216632,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,610,626,0.00114482,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,624,0.001216806,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,625,0.001216632,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,624,0.001216806,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,625,0.001216632,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,606,623,0.00121698,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,625,0.001144984,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,622,635,0.00092877,86.6,97.2,860,TRUE,TRUE,FALSE
15,LEO,0,610,626,0.00114482,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,610,626,0.00114482,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,626,0.001359765,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,625,0.001144984,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,626,0.001288106,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,626,0.001288106,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,606,625,0.00135996,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,626,0.001359765,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,627,0.001359571,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,489,714,0.01613713,86.7,96.7,860,TRUE,TRUE,FALSE
15,LEO,0,606,625,0.00135996,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,626,0.001288106,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,606,626,0.001431434,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,625,0.001144984,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,493,710,0.015563365,86.7,96.7,860,TRUE,TRUE,FALSE
15,LEO,0,609,625,0.001144984,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,622,0.001002147,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,622,0.001002147,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,623,0.001145311,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,626,0.001359765,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,623,0.001002004,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,622,0.001073806,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,624,0.001073499,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,489,714,0.01613713,86.7,96.7,860,TRUE,TRUE,FALSE
15,LEO,0,491,715,0.016061953,86.7,96.7,860,TRUE,TRUE,FALSE
15,LEO,0,607,623,0.001145311,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,607,623,0.001145311,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,623,0.001002004,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,623,0.001002004,86.6,97,860,TRUE,TRUE,FALSE
15,LEO,0,612,625,0.000930099,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,626,0.001288106,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,610,626,0.00114482,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,609,626,0.001216458,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,626,0.001288106,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,608,626,0.001288106,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,625,0.001001717,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,611,626,0.001073192,86.7,97,860,TRUE,TRUE,FALSE
15,LEO,0,702,703,7.07E-05,98.2,98.8,2744,TRUE,FALSE,FALSE
15,LEO,0,170,381,0.015875404,41.47,92,22500,TRUE,FALSE,FALSE
25,LEO,0,706,723,0.001199802,24,99,138,FALSE,TRUE,FALSE
30,LEO,0,401,422,0.00154833,51.6,92.8,,TRUE,FALSE,FALSE
1,MEO,0,6004,12034,0.195919163,42.21,316.9,600,FALSE,FALSE,TRUE
7,MEO,0,19103,19146,0.000843319,64.8,675.5,1415,FALSE,TRUE,TRUE
7,MEO,0,19130,19130,0,64.8,675.75,1480,FALSE,TRUE,TRUE
7,MEO,0,19130,19130,0,64.8,675.75,1480,FALSE,TRUE,TRUE
7,MEO,0,19094,19171,0.001509656,64.9,675.83,1480,FALSE,TRUE,TRUE
7,MEO,0,19124,19133,0.000176481,64.9,675.67,1480,FALSE,TRUE,TRUE
7,MEO,0,19142,19378,0.00460398,64.66,680.91,1480,FALSE,TRUE,TRUE
7,MEO,0,19147,19365,0.004253493,64.67,680.75,1480,FALSE,TRUE,TRUE
7,MEO,0,19132,19419,0.005595524,64.81,681.53,1415,FALSE,TRUE,TRUE
7,MEO,0,19119,19146,0.00052936,64.76,675.85,1415,FALSE,TRUE,TRUE
7,MEO,0,19131,19133,3.92E-05,64.77,675.81,1415,FALSE,TRUE,TRUE
7,MEO,0,18864,19130,0.005243032,64.78,670.47,1415,FALSE,TRUE,TRUE
7,MEO,0,19128,19135,0.000137247,64.77,675.81,1415,FALSE,TRUE,TRUE
7,MEO,0,18909,19123,0.004214922,64.82,671.2,1415,FALSE,TRUE,TRUE
7,MEO,0,19142,19204,0.00121364,64.8,677.46,1415,FALSE,TRUE,TRUE
7,MEO,0,19150,19199,0.000959111,64.8,677.5,1415,FALSE,TRUE,TRUE
